country,date,rating_count,rating_mean,rating_std,rating_median,rating_p10,rating_p90,rating_players,accuracy_count,accuracy_mean,accuracy_std,accuracy_median,accuracy_p10,accuracy_p90,accuracy_players
NO,2008-07-02,3,1353.6666666666667,11.5,1673.5,1664.3,1682.7,2,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-07-03,3,1149.6666666666667,0.0,1680.0,1680.0,1680.0,3,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-07-04,1,1643.0,0.0,1643.0,1643.0,1643.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-07-05,1,1633.0,0.0,1633.0,1633.0,1633.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-07-06,2,1376.5,0.0,1643.0,1643.0,1643.0,2,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-07-07,2,1555.5,0.0,2024.0,2024.0,2024.0,2,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-07-08,3,1779.0,7.0,1641.0,1635.4,1646.6,2,1,64.72,0.0,0.0,0.0,0.0,1
NO,2008-07-09,1,2064.0,0.0,2064.0,2064.0,2064.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-07-10,1,1602.0,0.0,1602.0,1602.0,1602.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-07-11,1,2080.0,0.0,2080.0,2080.0,2080.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-07-12,3,1593.0,8.524474568362947,1598.0,1584.4,1599.6,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-07-13,3,1924.3333333333333,0.0,1576.0,1576.0,1576.0,2,1,97.04,0.0,0.0,0.0,0.0,1
NO,2008-07-14,2,1408.0,0.0,2108.0,2108.0,2108.0,2,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-07-15,2,1807.0,0.0,1563.0,1563.0,1563.0,2,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-07-16,1,1569.0,0.0,1569.0,1569.0,1569.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-07-17,1,1574.0,0.0,1574.0,1574.0,1574.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-07-19,2,1572.5,6.5,1572.5,1567.3,1577.7,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-07-20,4,1456.25,15.937377450509228,1563.0,1548.6,1579.8,2,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-07-22,1,1540.0,0.0,1540.0,1540.0,1540.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-07-23,1,1107.0,0.0,1107.0,1107.0,1107.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-07-26,2,1566.5,4.5,1566.5,1562.9,1570.1,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-07-28,3,1399.0,7.0,1556.0,1550.4,1561.6,2,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-07-29,1,692.0,0.0,692.0,692.0,692.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-08-01,1,675.0,0.0,675.0,675.0,675.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-08-03,1,1530.0,0.0,1530.0,1530.0,1530.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-08-04,2,1604.0,0.0,2063.0,2063.0,2063.0,2,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-08-05,1,1135.0,0.0,1135.0,1135.0,1135.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-08-07,1,1108.0,0.0,1108.0,1108.0,1108.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-08-09,1,1075.0,0.0,1075.0,1075.0,1075.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-08-10,1,1500.0,0.0,1500.0,1500.0,1500.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-08-14,1,1962.0,0.0,1962.0,1962.0,1962.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-08-15,2,1296.5,0.0,1544.0,1544.0,1544.0,2,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-08-17,1,1043.0,0.0,1043.0,1043.0,1043.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-08-18,1,1992.0,0.0,1992.0,1992.0,1992.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-08-20,2,1492.0,0.0,1961.0,1961.0,1961.0,2,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-08-21,1,1007.0,0.0,1007.0,1007.0,1007.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-08-27,1,1952.0,0.0,1952.0,1952.0,1952.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-08-29,1,1986.0,0.0,1986.0,1986.0,1986.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-09-01,1,2008.0,0.0,2008.0,2008.0,2008.0,1,0,0.0,0.0,0.0,0.0,0.0,0
