country,date,active_players,rating_count,rating_mean,rating_std,rating_median,rating_p10,rating_p90,rating_players,accuracy_count,accuracy_mean,accuracy_std,accuracy_median,accuracy_p10,accuracy_p90,accuracy_players,win_count,loss_count,win_percentage,loss_percentage
FR,2008-05-02,7,7,2121.0,0.0,2121.0,2121.0,2121.0,7,0,0.0,0.0,0.0,0.0,0.0,0,7,0,100.0,0.0
FR,2008-05-03,7,7,2122.0,0.0,2122.0,2122.0,2122.0,7,0,0.0,0.0,0.0,0.0,0.0,0,7,0,100.0,0.0
FR,2008-05-04,7,7,2104.0,0.0,2104.0,2104.0,2104.0,7,0,0.0,0.0,0.0,0.0,0.0,0,0,7,0.0,100.0
FR,2008-05-07,7,7,2117.0,0.0,2117.0,2117.0,2117.0,7,0,0.0,0.0,0.0,0.0,0.0,0,7,0,100.0,0.0
FR,2008-05-09,7,21,2086.0,11.31370849898476,2078.0,2078.0,2097.2,7,0,0.0,0.0,0.0,0.0,0.0,0,7,14,33.33333333333333,66.66666666666666
FR,2008-05-10,8,8,2009.25,0.0,2081.0,2081.0,2081.0,8,0,0.0,0.0,0.0,0.0,0.0,0,7,1,87.5,12.5
FR,2008-05-12,1,1,1530.0,0.0,1530.0,1530.0,1530.0,1,0,0.0,0.0,0.0,0.0,0.0,0,1,0,100.0,0.0
FR,2008-05-13,8,8,2017.375,0.0,2087.0,2087.0,2087.0,8,0,0.0,0.0,0.0,0.0,0.0,0,8,0,100.0,0.0
FR,2008-05-17,7,7,2099.0,0.0,2099.0,2099.0,2099.0,7,0,0.0,0.0,0.0,0.0,0.0,0,7,0,100.0,0.0
FR,2008-05-18,7,7,2102.0,0.0,2102.0,2102.0,2102.0,7,0,0.0,0.0,0.0,0.0,0.0,0,7,0,100.0,0.0
FR,2008-05-19,7,21,2114.6666666666665,4.189935029992179,2116.0,2110.4,2118.4,7,0,0.0,0.0,0.0,0.0,0.0,0,21,0,100.0,0.0
FR,2008-05-22,1,1,1555.0,0.0,1555.0,1555.0,1555.0,1,0,0.0,0.0,0.0,0.0,0.0,0,1,0,100.0,0.0
FR,2008-05-23,1,2,1607.0,15.0,1607.0,1595.0,1619.0,1,0,0.0,0.0,0.0,0.0,0.0,0,2,0,100.0,0.0
