country,date,active_players,rating_count,rating_mean,rating_std,rating_median,rating_p10,rating_p90,rating_players,accuracy_count,accuracy_mean,accuracy_std,accuracy_median,accuracy_p10,accuracy_p90,accuracy_players,win_count,loss_count,win_percentage,loss_percentage
DE,2007-11-20,2,2,1266.0,0.0,1266.0,1266.0,1266.0,2,0,0.0,0.0,0.0,0.0,0.0,0,2,0,100.0,0.0
DE,2007-11-21,2,2,1262.0,0.0,1262.0,1262.0,1262.0,2,0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,100.0
DE,2007-11-22,2,4,1246.0,4.0,1246.0,1242.8,1249.2,2,0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,100.0
DE,2007-11-23,2,2,1248.0,0.0,1248.0,1248.0,1248.0,2,0,0.0,0.0,0.0,0.0,0.0,0,2,0,100.0,0.0
DE,2007-11-24,2,2,1235.0,0.0,1235.0,1235.0,1235.0,2,0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,100.0
DE,2007-11-25,2,4,1225.5,1.5,1225.5,1224.3,1226.7,2,0,0.0,0.0,0.0,0.0,0.0,0,0,4,0.0,100.0
DE,2007-11-27,2,2,1242.0,0.0,1242.0,1242.0,1242.0,2,0,0.0,0.0,0.0,0.0,0.0,0,2,0,100.0,0.0
DE,2007-11-30,2,4,1257.0,4.0,1257.0,1253.8,1260.2,2,0,0.0,0.0,0.0,0.0,0.0,0,2,2,50.0,50.0
DE,2007-12-01,2,2,1264.0,0.0,1264.0,1264.0,1264.0,2,0,0.0,0.0,0.0,0.0,0.0,0,2,0,100.0,0.0
DE,2007-12-02,2,4,1270.0,12.0,1270.0,1260.4,1279.6,2,0,0.0,0.0,0.0,0.0,0.0,0,2,2,50.0,50.0
DE,2007-12-03,2,8,1291.0,16.62828914831589,1290.5,1273.3,1309.1,2,0,0.0,0.0,0.0,0.0,0.0,0,6,2,75.0,25.0
DE,2007-12-04,2,2,1337.0,0.0,1337.0,1337.0,1337.0,2,0,0.0,0.0,0.0,0.0,0.0,0,2,0,100.0,0.0
DE,2007-12-06,2,4,1353.5,7.5,1353.5,1347.5,1359.5,2,0,0.0,0.0,0.0,0.0,0.0,0,4,0,100.0,0.0
DE,2007-12-08,2,4,1324.5,9.5,1324.5,1316.9,1332.1,2,0,0.0,0.0,0.0,0.0,0.0,0,0,4,0.0,100.0
DE,2007-12-09,2,2,1333.0,0.0,1333.0,1333.0,1333.0,2,0,0.0,0.0,0.0,0.0,0.0,0,2,0,100.0,0.0
DE,2007-12-10,2,2,1324.0,0.0,1324.0,1324.0,1324.0,2,0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,100.0
