country,date,active_players,rating_count,rating_mean,rating_std,rating_median,rating_p10,rating_p90,rating_players,accuracy_count,accuracy_mean,accuracy_std,accuracy_median,accuracy_p10,accuracy_p90,accuracy_players,win_count,loss_count,win_percentage,loss_percentage
GB,2008-01-04,1,1,1355.0,0.0,1355.0,1355.0,1355.0,1,0,0.0,0.0,0.0,0.0,0.0,0,1,0,100.0,0.0
GB,2008-01-06,5,10,1609.0,17.0,1609.0,1595.4,1622.6,5,0,0.0,0.0,0.0,0.0,0.0,0,0,10,0.0,100.0
GB,2008-01-07,14,19,1735.2105263157894,0.0,1926.0,1926.0,1926.0,14,0,0.0,0.0,0.0,0.0,0.0,0,9,10,47.368421052631575,52.63157894736842
GB,2008-01-08,9,9,1958.0,0.0,1958.0,1958.0,1958.0,9,0,0.0,0.0,0.0,0.0,0.0,0,9,0,100.0,0.0
GB,2008-01-09,21,35,1716.2285714285715,2.0,1972.0,1970.4,1973.6,21,0,0.0,0.0,0.0,0.0,0.0,0,35,0,100.0,0.0
GB,2008-01-10,12,26,1451.2692307692307,31.051927834229907,1399.0,1384.6,1443.0,12,0,0.0,0.0,0.0,0.0,0.0,0,19,7,73.07692307692307,26.923076923076923
GB,2008-01-11,12,12,1543.5833333333333,0.0,1494.0,1494.0,1494.0,12,0,0.0,0.0,0.0,0.0,0.0,0,7,0,100.0,0.0
GB,2008-01-12,12,12,1533.4166666666667,0.0,1473.0,1473.0,1473.0,12,0,0.0,0.0,0.0,0.0,0.0,0,5,7,41.66666666666667,58.333333333333336
GB,2008-01-13,12,22,1565.8181818181818,0.0,1514.0,1514.0,1514.0,12,0,0.0,0.0,0.0,0.0,0.0,0,7,15,31.818181818181817,68.18181818181817
GB,2008-01-14,22,45,1649.7111111111114,4.0,1919.0,1915.8,1922.2,22,0,0.0,0.0,0.0,0.0,0.0,0,16,29,35.55555555555556,64.44444444444444
GB,2008-01-15,13,27,1530.5925925925928,22.464787260658994,1540.0,1519.2,1563.2,13,0,0.0,0.0,0.0,0.0,0.0,0,22,5,81.48148148148148,18.51851851851852
GB,2008-01-16,7,14,1588.5,6.5,1588.5,1583.3,1593.7,7,0,0.0,0.0,0.0,0.0,0.0,0,14,0,100.0,0.0
GB,2008-01-17,12,12,1589.2499999999998,0.0,1618.0,1618.0,1618.0,12,0,0.0,0.0,0.0,0.0,0.0,0,12,0,100.0,0.0
GB,2008-01-18,8,15,1602.1333333333334,16.5,1625.5,1612.3,1638.7,8,0,0.0,0.0,0.0,0.0,0.0,0,7,8,46.666666666666664,53.333333333333336
GB,2008-01-19,7,14,1608.0,17.0,1608.0,1594.4,1621.6,7,0,0.0,0.0,0.0,0.0,0.0,0,7,7,50.0,50.0
GB,2008-01-20,7,35,1590.6,15.00133327407934,1590.0,1573.8,1607.6,7,0,0.0,0.0,0.0,0.0,0.0,0,21,14,60.0,40.0
GB,2008-01-21,14,28,1800.642857142857,6.0,1956.0,1951.2,1960.8,14,0,0.0,0.0,0.0,0.0,0.0,0,18,10,64.28571428571429,35.714285714285715
GB,2008-01-22,12,17,1560.2352941176473,0.0,1622.0,1622.0,1622.0,12,0,0.0,0.0,0.0,0.0,0.0,0,12,5,70.58823529411765,29.411764705882355
GB,2008-01-23,12,24,1580.4583333333333,9.0,1584.0,1576.8,1591.2,12,0,0.0,0.0,0.0,0.0,0.0,0,10,14,41.66666666666667,58.333333333333336
GB,2008-01-24,7,35,1589.4,20.460694025374604,1588.0,1566.4,1613.0,7,0,0.0,0.0,0.0,0.0,0.0,0,28,7,80.0,20.0
GB,2008-01-25,16,44,1716.9318181818182,0.0,1978.0,1978.0,1978.0,16,0,0.0,0.0,0.0,0.0,0.0,0,37,7,84.0909090909091,15.909090909090908
GB,2008-01-26,13,26,1602.0,1.5,1666.5,1665.3,1667.7,13,0,0.0,0.0,0.0,0.0,0.0,0,24,2,92.3076923076923,7.6923076923076925
GB,2008-01-27,21,41,1706.6829268292684,0.0,1981.0,1981.0,1981.0,21,0,0.0,0.0,0.0,0.0,0.0,0,31,10,75.60975609756098,24.390243902439025
GB,2008-01-28,8,37,1628.5405405405406,6.273754856543249,1664.0,1656.0,1669.2,8,0,0.0,0.0,0.0,0.0,0.0,0,14,16,46.666666666666664,53.333333333333336
GB,2008-01-29,16,23,1773.2608695652175,0.0,1958.0,1958.0,1958.0,16,0,0.0,0.0,0.0,0.0,0.0,0,0,7,0.0,100.0
GB,2008-01-30,8,15,1625.9333333333334,8.5,1646.5,1639.7,1653.3,8,0,0.0,0.0,0.0,0.0,0.0,0,1,7,12.5,87.5
GB,2008-01-31,7,21,1628.0,12.027745701779144,1625.0,1617.0,1640.2,7,0,0.0,0.0,0.0,0.0,0.0,0,7,14,33.33333333333333,66.66666666666666
GB,2008-02-01,21,35,1699.7714285714285,0.0,1966.0,1966.0,1966.0,21,0,0.0,0.0,0.0,0.0,0.0,0,28,7,80.0,20.0
GB,2008-02-02,8,22,1575.3636363636363,8.576453553512405,1585.0,1576.2,1593.0,8,0,0.0,0.0,0.0,0.0,0.0,0,1,21,4.545454545454546,95.45454545454545
GB,2008-02-03,12,19,1595.3684210526317,3.5,1580.5,1577.7,1583.3,12,0,0.0,0.0,0.0,0.0,0.0,0,12,7,63.1578947368421,36.84210526315789
GB,2008-02-04,16,30,1708.0999999999997,0.0,1986.0,1986.0,1986.0,16,0,0.0,0.0,0.0,0.0,0.0,0,23,7,76.66666666666667,23.333333333333332
GB,2008-02-06,13,20,1585.6,6.0,1577.0,1572.2,1581.8,13,0,0.0,0.0,0.0,0.0,0.0,0,5,15,25.0,75.0
GB,2008-02-07,6,16,1625.125,17.96910929592474,1649.0,1630.6,1665.8,6,0,0.0,0.0,0.0,0.0,0.0,0,5,11,31.25,68.75
GB,2008-02-08,8,9,1489.1111111111113,0.0,1561.0,1561.0,1561.0,8,0,0.0,0.0,0.0,0.0,0.0,0,0,9,0.0,100.0
GB,2008-02-09,11,11,1474.1818181818182,0.0,1331.0,1331.0,1331.0,11,0,0.0,0.0,0.0,0.0,0.0,0,11,0,100.0,0.0
GB,2008-02-10,15,21,1746.428571428571,0.0,1991.0,1991.0,1991.0,15,0,0.0,0.0,0.0,0.0,0.0,0,11,10,52.38095238095239,47.61904761904761
GB,2008-02-11,16,16,1761.7499999999995,0.0,1928.0,1928.0,1928.0,16,0,0.0,0.0,0.0,0.0,0.0,0,0,16,0.0,100.0
GB,2008-02-12,8,15,1511.4666666666665,4.0,1530.0,1526.8,1533.2,8,0,0.0,0.0,0.0,0.0,0.0,0,0,15,0.0,100.0
GB,2008-02-13,22,34,1652.735294117647,0.0,1934.0,1934.0,1934.0,22,0,0.0,0.0,0.0,0.0,0.0,0,15,14,51.724137931034484,48.275862068965516
GB,2008-02-14,13,13,1555.2307692307693,0.0,1524.0,1524.0,1524.0,13,0,0.0,0.0,0.0,0.0,0.0,0,8,0,100.0,0.0
GB,2008-02-15,12,18,1341.4444444444443,0.0,1212.0,1212.0,1212.0,12,0,0.0,0.0,0.0,0.0,0.0,0,6,12,33.33333333333333,66.66666666666666
GB,2008-02-16,8,16,1477.5,5.0,1503.0,1499.0,1507.0,8,0,0.0,0.0,0.0,0.0,0.0,0,0,15,0.0,100.0
GB,2008-02-17,9,9,1881.0,0.0,1881.0,1881.0,1881.0,9,0,0.0,0.0,0.0,0.0,0.0,0,0,9,0.0,100.0
GB,2008-02-18,15,33,1770.5454545454545,17.613126418163876,1892.0,1864.8,1896.8,15,0,0.0,0.0,0.0,0.0,0.0,0,18,9,66.66666666666666,33.33333333333333
GB,2008-02-19,6,6,1347.0,0.0,1347.0,1347.0,1347.0,6,0,0.0,0.0,0.0,0.0,0.0,0,6,0,100.0,0.0
GB,2008-02-20,7,7,1353.571428571429,0.0,1369.0,1369.0,1369.0,7,0,0.0,0.0,0.0,0.0,0.0,0,6,1,85.71428571428571,14.285714285714285
GB,2008-02-21,11,11,1518.909090909091,0.0,1403.0,1403.0,1403.0,11,0,0.0,0.0,0.0,0.0,0.0,0,6,0,100.0,0.0
